id,time,sum_flow,avg_speed
R142_S2,2019-04-26 11:30:00,163,15.4907975460123
R154_S1,2019-04-26 11:30:00,7,11.7142857142857
R001_SM1,2019-04-26 11:45:00,162,25.0892307692308
R001_SM2,2019-04-26 11:45:00,24,23.530612244898
R001_SM3,2019-04-26 11:45:00,40,17.2875
R002_S1,2019-04-26 11:45:00,39,8.2051282051282
R002_S2,2019-04-26 11:45:00,7,7.0
R002_S4,2019-04-26 11:45:00,76,18.6973684210526
R002_S5,2019-04-26 11:45:00,102,19.0686274509804
R003_SM7,2019-04-26 11:45:00,108,33.1152073732719
R003_SM8,2019-04-26 11:45:00,52,10.3619047619048
R003_SM9,2019-04-26 11:45:00,64,15.5703125
R028_S1,2019-04-26 11:45:00,64,16.703125
R028_S2,2019-04-26 11:45:00,2,0.0
R028_S3,2019-04-26 11:45:00,70,42.6285714285714
R029_S1,2019-04-26 11:45:00,25,21.26
R029_S2,2019-04-26 11:45:00,40,21.5555555555556
R030_S2,2019-04-26 11:45:00,84,28.8333333333333
R031_S1,2019-04-26 11:45:00,53,17.2429906542056
R031_S2,2019-04-26 11:45:00,32,22.765625
R032_S2,2019-04-26 11:45:00,26,11.7884615384615
R032_SM46,2019-04-26 11:45:00,15,13.7333333333333
R069_S1,2019-04-26 11:45:00,41,22.2926829268293
R069_S4,2019-04-26 11:45:00,170,18.8035190615836
R069_SM67,2019-04-26 11:45:00,125,21.2390438247012
R071_S2,2019-04-26 11:45:00,13,21.2692307692308
R074_S1,2019-04-26 11:45:00,10,3.7
R074_S3,2019-04-26 11:45:00,44,13.5568181818182
R077_S2,2019-04-26 11:45:00,18,16.8888888888889
R085_S1,2019-04-26 11:45:00,67,10.2686567164179
R085_S2,2019-04-26 11:45:00,27,11.962962962963
R116_S1,2019-04-26 11:45:00,18,33.7777777777778
R116_S2,2019-04-26 11:45:00,27,22.6851851851852
R131_S1,2019-04-26 11:45:00,10,7.63157894736842
R131_S2,2019-04-26 11:45:00,153,31.5923344947735
R131_SM82,2019-04-26 11:45:00,183,24.4473684210526
R131_SM83,2019-04-26 11:45:00,189,38.6543909348442
R133_S2,2019-04-26 11:45:00,41,9.85365853658537
R133_S4,2019-04-26 11:45:00,45,34.5333333333333
R134_S1,2019-04-26 11:45:00,42,17.421686746988
R134_S2,2019-04-26 11:45:00,51,12.969696969697
R135_S1,2019-04-26 11:45:00,21,17.6190476190476
R135_S2,2019-04-26 11:45:00,32,23.203125
R141_S1,2019-04-26 11:45:00,7,19.4666666666667
R141_S2,2019-04-26 11:45:00,1,7.33333333333333
R142_S1,2019-04-26 11:45:00,27,14.6481481481481
R142_S2,2019-04-26 11:45:00,153,17.4410774410774
R154_S1,2019-04-26 11:45:00,16,11.8125
R001_SM1,2019-04-26 12:00:00,150,22.3666666666667
R001_SM2,2019-04-26 12:00:00,31,18.375
R001_SM3,2019-04-26 12:00:00,39,21.5352112676056
R002_S1,2019-04-26 12:00:00,45,12.6888888888889
R002_S2,2019-04-26 12:00:00,10,6.6
R002_S4,2019-04-26 12:00:00,90,21.2
R002_S5,2019-04-26 12:00:00,101,18.5346534653465
R003_SM7,2019-04-26 12:00:00,110,29.9636363636364
R003_SM8,2019-04-26 12:00:00,54,10.6788990825688
R003_SM9,2019-04-26 12:00:00,69,14.6231884057971
R028_S1,2019-04-26 12:00:00,56,15.5357142857143
R028_S2,2019-04-26 12:00:00,3,0.0
R028_S3,2019-04-26 12:00:00,41,40.8536585365854
R029_S1,2019-04-26 12:00:00,30,17.0363636363636
R029_S2,2019-04-26 12:00:00,34,23.0645161290323
R030_S2,2019-04-26 12:00:00,70,32.0857142857143
R031_S1,2019-04-26 12:00:00,58,17.6981132075472
R031_S2,2019-04-26 12:00:00,42,17.8947368421053
R032_S2,2019-04-26 12:00:00,28,10.8679245283019
R032_SM46,2019-04-26 12:00:00,13,14.5
R069_S1,2019-04-26 12:00:00,32,26.1935483870968
R069_S4,2019-04-26 12:00:00,182,19.5426136363636
R069_SM67,2019-04-26 12:00:00,111,19.5441860465116
R071_S2,2019-04-26 12:00:00,32,89.9384615384615
R074_S1,2019-04-26 12:00:00,11,2.18181818181818
R074_S3,2019-04-26 12:00:00,74,14.9395973154362
R077_S2,2019-04-26 12:00:00,35,13.3661971830986
R085_S1,2019-04-26 12:00:00,70,10.7714285714286
R085_S2,2019-04-26 12:00:00,31,9.12903225806452
R116_S1,2019-04-26 12:00:00,17,24.1764705882353
R116_S2,2019-04-26 12:00:00,25,24.3
R131_S1,2019-04-26 12:00:00,14,12.5714285714286
R131_S2,2019-04-26 12:00:00,170,28.7448680351906
R131_SM82,2019-04-26 12:00:00,201,24.2779156327543
R131_SM83,2019-04-26 12:00:00,206,36.1791767554479
R133_S2,2019-04-26 12:00:00,32,10.25
R133_S4,2019-04-26 12:00:00,48,26.9375
R134_S1,2019-04-26 12:00:00,36,16.5068493150685
R134_S2,2019-04-26 12:00:00,46,11.5268817204301
R135_S1,2019-04-26 12:00:00,31,17.4426229508197
R135_S2,2019-04-26 12:00:00,28,16.9821428571429
R141_S1,2019-04-26 12:00:00,5,25.8
R141_S2,2019-04-26 12:00:00,3,4.66666666666667
R142_S1,2019-04-26 12:00:00,21,14.4358974358974
R142_S2,2019-04-26 12:00:00,147,17.6616541353383
R154_S1,2019-04-26 12:00:00,15,6.66666666666667
R001_SM1,2019-04-26 12:15:00,135,24.1915708812261
R001_SM2,2019-04-26 12:15:00,26,13.8653846153846
R001_SM3,2019-04-26 12:15:00,45,13.875
R002_S1,2019-04-26 12:15:00,48,14.4375
R002_S2,2019-04-26 12:15:00,5,6.0
R002_S4,2019-04-26 12:15:00,74,22.4864864864865
R002_S5,2019-04-26 12:15:00,102,17.8725490196078
R003_SM7,2019-04-26 12:15:00,121,34.0950413223141
R003_SM8,2019-04-26 12:15:00,55,12.6909090909091
R003_SM9,2019-04-26 12:15:00,57,12.9824561403509
R028_S1,2019-04-26 12:15:00,70,18.8857142857143
R028_S2,2019-04-26 12:15:00,4,8.0
R028_S3,2019-04-26 12:15:00,69,38.3768115942029
R029_S1,2019-04-26 12:15:00,31,18.3492063492063
R029_S2,2019-04-26 12:15:00,38,21.8289473684211
R030_S2,2019-04-26 12:15:00,93,27.5268817204301
R031_S1,2019-04-26 12:15:00,49,18.1224489795918
R031_S2,2019-04-26 12:15:00,35,21.3857142857143
R032_S2,2019-04-26 12:15:00,24,10.3617021276596
R032_SM46,2019-04-26 12:15:00,10,14.2
R069_S1,2019-04-26 12:15:00,41,29.144578313253
R069_S4,2019-04-26 12:15:00,173,17.9827089337176
R069_SM67,2019-04-26 12:15:00,135,20.4464944649446
R071_S2,2019-04-26 12:15:00,29,78.8103448275862
R074_S1,2019-04-26 12:15:00,9,3.47368421052632
R074_S3,2019-04-26 12:15:00,53,14.0467289719626
R077_S2,2019-04-26 12:15:00,19,17.6923076923077
R085_S1,2019-04-26 12:15:00,68,10.8676470588235
R085_S2,2019-04-26 12:15:00,22,5.72727272727273
R116_S1,2019-04-26 12:15:00,17,21.3714285714286
R116_S2,2019-04-26 12:15:00,17,26.0294117647059
R131_S1,2019-04-26 12:15:00,13,12.88
R131_S2,2019-04-26 12:15:00,150,30.3594306049822
R131_SM82,2019-04-26 12:15:00,180,25.1845238095238
R131_SM83,2019-04-26 12:15:00,199,37.7795698924731
R133_S2,2019-04-26 12:15:00,45,13.2
R133_S4,2019-04-26 12:15:00,41,22.2439024390244
R134_S1,2019-04-26 12:15:00,34,19.03125
R134_S2,2019-04-26 12:15:00,49,10.9462365591398
R135_S1,2019-04-26 12:15:00,22,17.0454545454545
R135_S2,2019-04-26 12:15:00,33,19.0298507462687
R141_S1,2019-04-26 12:15:00,5,19.9
R141_S2,2019-04-26 12:15:00,3,10.1666666666667
R142_S1,2019-04-26 12:15:00,25,9.74468085106383
R142_S2,2019-04-26 12:15:00,188,16.5340909090909
R154_S1,2019-04-26 12:15:00,14,15.1428571428571
R001_SM1,2019-04-26 12:30:00,147,27.0290909090909
R001_SM2,2019-04-26 12:30:00,18,20.0588235294118
R001_SM3,2019-04-26 12:30:00,37,17.9
R002_S1,2019-04-26 12:30:00,44,10.0
R002_S2,2019-04-26 12:30:00,4,5.0
R002_S4,2019-04-26 12:30:00,92,18.2173913043478
R002_S5,2019-04-26 12:30:00,122,17.1639344262295
R003_SM7,2019-04-26 12:30:00,115,30.3478260869565
R003_SM8,2019-04-26 12:30:00,56,11.8849557522124
R003_SM9,2019-04-26 12:30:00,75,15.0133333333333
R028_S1,2019-04-26 12:30:00,67,17.6268656716418
R028_S2,2019-04-26 12:30:00,4,48.25
R028_S3,2019-04-26 12:30:00,56,44.2142857142857
R029_S1,2019-04-26 12:30:00,25,21.3829787234043
R029_S2,2019-04-26 12:30:00,28,26.5740740740741
R030_S2,2019-04-26 12:30:00,88,25.3636363636364
R031_S1,2019-04-26 12:30:00,44,17.4719101123596
R031_S2,2019-04-26 12:30:00,35,21.1714285714286
R032_S2,2019-04-26 12:30:00,17,11.2058823529412
R032_SM46,2019-04-26 12:30:00,12,10.9166666666667
R069_S1,2019-04-26 12:30:00,35,26.3714285714286
R069_S4,2019-04-26 12:30:00,180,17.3611111111111
R069_SM67,2019-04-26 12:30:00,117,20.2179487179487
R071_S2,2019-04-26 12:30:00,41,95.9146341463415
R074_S1,2019-04-26 12:30:00,11,4.65217391304348
R074_S3,2019-04-26 12:30:00,57,13.1913043478261
R077_S2,2019-04-26 12:30:00,24,15.0
R085_S1,2019-04-26 12:30:00,70,11.3
R085_S2,2019-04-26 12:30:00,32,9.90625
R116_S1,2019-04-26 12:30:00,14,32.25
R116_S2,2019-04-26 12:30:00,22,16.1363636363636
R131_S1,2019-04-26 12:30:00,10,11.7
R131_S2,2019-04-26 12:30:00,128,33.9375
R131_SM82,2019-04-26 12:30:00,163,28.651376146789
R131_SM83,2019-04-26 12:30:00,186,38.9061662198391
R133_S2,2019-04-26 12:30:00,42,9.83333333333333
R133_S4,2019-04-26 12:30:00,44,23.5227272727273
R134_S1,2019-04-26 12:30:00,30,17.135593220339
R134_S2,2019-04-26 12:30:00,45,12.9204545454545
R135_S1,2019-04-26 12:30:00,16,14.75
R135_S2,2019-04-26 12:30:00,30,16.95
R141_S1,2019-04-26 12:30:00,5,19.6363636363636
R141_S2,2019-04-26 12:30:00,5,9.8
R142_S1,2019-04-26 12:30:00,26,14.0392156862745
R142_S2,2019-04-26 12:30:00,138,16.0936329588015
R154_S1,2019-04-26 12:30:00,17,11.5294117647059
R001_SM1,2019-04-26 12:45:00,142,26.2140350877193
R001_SM2,2019-04-26 12:45:00,25,24.86
R001_SM3,2019-04-26 12:45:00,38,16.1052631578947
R002_S1,2019-04-26 12:45:00,44,12.7727272727273
R002_S2,2019-04-26 12:45:00,5,5.0
R002_S4,2019-04-26 12:45:00,79,22.6455696202532
R002_S5,2019-04-26 12:45:00,124,20.5967741935484
R003_SM7,2019-04-26 12:45:00,107,33.7302325581395
R003_SM8,2019-04-26 12:45:00,52,10.7142857142857
R003_SM9,2019-04-26 12:45:00,56,15.2300884955752
R028_S1,2019-04-26 12:45:00,69,16.8115942028986
R028_S2,2019-04-26 12:45:00,6,25.3333333333333
R028_S3,2019-04-26 12:45:00,53,39.9811320754717
R029_S1,2019-04-26 12:45:00,18,24.6756756756757
R029_S2,2019-04-26 12:45:00,32,19.53125
R030_S2,2019-04-26 12:45:00,86,30.9651162790698
R031_S1,2019-04-26 12:45:00,45,15.9425287356322
R031_S2,2019-04-26 12:45:00,33,23.2153846153846
R032_S2,2019-04-26 12:45:00,23,10.0212765957447
R032_SM46,2019-04-26 12:45:00,15,13.3870967741935
R069_S1,2019-04-26 12:45:00,39,25.4810126582278
R069_S4,2019-04-26 12:45:00,160,18.5856697819315
R069_SM67,2019-04-26 12:45:00,119,21.8613445378151
R071_S2,2019-04-26 12:45:00,61,88.9349593495935
R074_S1,2019-04-26 12:45:00,9,4.94444444444444
R074_S3,2019-04-26 12:45:00,44,13.2045454545455
R077_S2,2019-04-26 12:45:00,21,16.8139534883721
R085_S1,2019-04-26 12:45:00,48,10.875
R085_S2,2019-04-26 12:45:00,24,12.2083333333333
R116_S1,2019-04-26 12:45:00,14,31.8275862068966
R116_S2,2019-04-26 12:45:00,19,21.5128205128205
R131_S1,2019-04-26 12:45:00,7,5.73333333333333
R131_S2,2019-04-26 12:45:00,142,31.4384057971014
R131_SM82,2019-04-26 12:45:00,172,24.6317365269461
R131_SM83,2019-04-26 12:45:00,177,39.078488372093
R133_S2,2019-04-26 12:45:00,47,12.468085106383
R133_S4,2019-04-26 12:45:00,45,29.8
R134_S1,2019-04-26 12:45:00,49,16.4479166666667
R134_S2,2019-04-26 12:45:00,47,11.5604395604396
R135_S1,2019-04-26 12:45:00,21,18.9302325581395
R135_S2,2019-04-26 12:45:00,28,22.719298245614
R141_S1,2019-04-26 12:45:00,4,19.125
R141_S2,2019-04-26 12:45:00,1,7.33333333333333
R142_S1,2019-04-26 12:45:00,25,14.68
R142_S2,2019-04-26 12:45:00,137,15.3272727272727
R154_S1,2019-04-26 12:45:00,13,19.2307692307692
R001_SM1,2019-04-26 13:00:00,142,25.5714285714286
R001_SM2,2019-04-26 13:00:00,25,24.7083333333333
R001_SM3,2019-04-26 13:00:00,49,19.0326086956522
R002_S1,2019-04-26 13:00:00,45,12.4666666666667
R002_S2,2019-04-26 13:00:00,6,6.0
R002_S4,2019-04-26 13:00:00,82,17.4390243902439
R002_S5,2019-04-26 13:00:00,113,18.3274336283186
R003_SM7,2019-04-26 13:00:00,108,30.9166666666667
R003_SM8,2019-04-26 13:00:00,57,12.6842105263158
R003_SM9,2019-04-26 13:00:00,52,15.0576923076923
R028_S1,2019-04-26 13:00:00,68,16.7794117647059
R028_S2,2019-04-26 13:00:00,1,0.0
R028_S3,2019-04-26 13:00:00,52,47.9615384615385
R029_S1,2019-04-26 13:00:00,25,19.3958333333333
R029_S2,2019-04-26 13:00:00,24,26.6521739130435
R030_S2,2019-04-26 13:00:00,73,31.1506849315068
R031_S1,2019-04-26 13:00:00,42,16.7105263157895
R031_S2,2019-04-26 13:00:00,30,17.2545454545455
R032_S2,2019-04-26 13:00:00,22,11.1363636363636
R032_SM46,2019-04-26 13:00:00,11,15.3478260869565
R069_S1,2019-04-26 13:00:00,39,32.0
R069_S4,2019-04-26 13:00:00,176,19.0438596491228
R069_SM67,2019-04-26 13:00:00,123,20.609243697479
R071_S2,2019-04-26 13:00:00,77,103.967532467532
R074_S1,2019-04-26 13:00:00,10,3.38095238095238
R074_S3,2019-04-26 13:00:00,61,14.3934426229508
R077_S2,2019-04-26 13:00:00,21,14.8604651162791
R085_S1,2019-04-26 13:00:00,48,9.70833333333333
R085_S2,2019-04-26 13:00:00,30,8.46666666666667
R116_S1,2019-04-26 13:00:00,12,25.375
R116_S2,2019-04-26 13:00:00,25,16.76
R131_S1,2019-04-26 13:00:00,10,12.952380952381
R131_S2,2019-04-26 13:00:00,136,32.7536764705882
R131_SM82,2019-04-26 13:00:00,167,27.8358208955224
R131_SM83,2019-04-26 13:00:00,194,38.1288659793814
R133_S2,2019-04-26 13:00:00,31,10.6451612903226
R133_S4,2019-04-26 13:00:00,37,24.3513513513514
R134_S1,2019-04-26 13:00:00,37,18.0
R134_S2,2019-04-26 13:00:00,41,17.5555555555556
R135_S1,2019-04-26 13:00:00,17,17.030303030303
R135_S2,2019-04-26 13:00:00,33,16.3538461538462
R141_S1,2019-04-26 13:00:00,5,23.2727272727273
R141_S2,2019-04-26 13:00:00,4,6.25
R142_S1,2019-04-26 13:00:00,28,11.8571428571429
R142_S2,2019-04-26 13:00:00,160,16.1075268817204
R154_S1,2019-04-26 13:00:00,18,18.8333333333333
R001_SM1,2019-04-26 13:15:00,155,25.0866666666667
R001_SM2,2019-04-26 13:15:00,26,15.6078431372549
R001_SM3,2019-04-26 13:15:00,41,13.575
R002_S1,2019-04-26 13:15:00,20,13.5
R002_S2,2019-04-26 13:15:00,17,6.35294117647059
R002_S4,2019-04-26 13:15:00,72,16.9166666666667
R002_S5,2019-04-26 13:15:00,123,17.2926829268293
R003_SM7,2019-04-26 13:15:00,123,32.6437246963563
R003_SM8,2019-04-26 13:15:00,67,11.4888888888889
R003_SM9,2019-04-26 13:15:00,52,12.2980769230769
R028_S1,2019-04-26 13:15:00,57,15.0701754385965
R028_S2,2019-04-26 13:15:00,4,19.0
R028_S3,2019-04-26 13:15:00,37,41.2702702702703
R029_S1,2019-04-26 13:15:00,28,20.1754385964912
R029_S2,2019-04-26 13:15:00,33,24.4848484848485
R030_S2,2019-04-26 13:15:00,75,27.76
R031_S1,2019-04-26 13:15:00,47,16.7582417582418
R031_S2,2019-04-26 13:15:00,31,16.2950819672131
R032_S2,2019-04-26 13:15:00,27,10.4814814814815
R032_SM46,2019-04-26 13:15:00,12,12.88
R069_S1,2019-04-26 13:15:00,32,33.2769230769231
R069_S4,2019-04-26 13:15:00,163,17.0122324159021
R069_SM67,2019-04-26 13:15:00,132,20.3484848484848
R071_S2,2019-04-26 13:15:00,51,102.980392156863
R074_S1,2019-04-26 13:15:00,8,3.75
R074_S3,2019-04-26 13:15:00,41,13.1951219512195
R077_S2,2019-04-26 13:15:00,27,15.6851851851852
R085_S1,2019-04-26 13:15:00,54,10.4259259259259
R085_S2,2019-04-26 13:15:00,19,6.42105263157895
R116_S1,2019-04-26 13:15:00,17,20.4117647058824
R116_S2,2019-04-26 13:15:00,16,28.03125
R131_S1,2019-04-26 13:15:00,8,12.1875
R131_S2,2019-04-26 13:15:00,136,30.992673992674
R131_SM82,2019-04-26 13:15:00,172,25.093023255814
R131_SM83,2019-04-26 13:15:00,206,37.138014527845
R133_S2,2019-04-26 13:15:00,46,12.6521739130435
R133_S4,2019-04-26 13:15:00,44,27.75
R134_S1,2019-04-26 13:15:00,42,18.0921052631579
R134_S2,2019-04-26 13:15:00,37,10.8059701492537
R135_S1,2019-04-26 13:15:00,24,15.2857142857143
R135_S2,2019-04-26 13:15:00,33,15.5151515151515
R141_S1,2019-04-26 13:15:00,4,31.125
R141_S2,2019-04-26 13:15:00,3,17.8571428571429
R142_S1,2019-04-26 13:15:00,34,13.3870967741935
R142_S2,2019-04-26 13:15:00,163,16.9322033898305
R154_S1,2019-04-26 13:15:00,17,15.5294117647059
R001_SM1,2019-04-26 13:30:00,163,24.983660130719
R001_SM2,2019-04-26 13:30:00,28,18.8518518518519
R001_SM3,2019-04-26 13:30:00,40,16.0933333333333
R002_S1,2019-04-26 13:30:00,42,10.6190476190476
R002_S2,2019-04-26 13:30:00,23,5.56521739130435
R002_S4,2019-04-26 13:30:00,50,18.56
R002_S5,2019-04-26 13:30:00,125,16.624
R003_SM7,2019-04-26 13:30:00,136,29.3272058823529
R003_SM8,2019-04-26 13:30:00,63,10.5433070866142
R003_SM9,2019-04-26 13:30:00,64,14.6046511627907
R028_S1,2019-04-26 13:30:00,68,16.5294117647059
R028_S2,2019-04-26 13:30:00,2,0.0
R028_S3,2019-04-26 13:30:00,65,42.2769230769231
R029_S1,2019-04-26 13:30:00,33,21.2686567164179
R029_S2,2019-04-26 13:30:00,27,26.6727272727273
R030_S2,2019-04-26 13:30:00,88,31.9545454545455
R031_S1,2019-04-26 13:30:00,46,15.8279569892473
R031_S2,2019-04-26 13:30:00,43,16.2758620689655
R032_S2,2019-04-26 13:30:00,22,10.7954545454545
R032_SM46,2019-04-26 13:30:00,15,14.8666666666667
R069_S1,2019-04-26 13:30:00,41,24.7073170731707
R069_S4,2019-04-26 13:30:00,178,18.2247191011236
R069_SM67,2019-04-26 13:30:00,143,19.383275261324
R071_S2,2019-04-26 13:30:00,81,106.079754601227
R074_S1,2019-04-26 13:30:00,10,4.47619047619048
R074_S3,2019-04-26 13:30:00,46,13.9347826086957
R077_S2,2019-04-26 13:30:00,27,15.3636363636364
R085_S1,2019-04-26 13:30:00,50,9.7
R085_S2,2019-04-26 13:30:00,30,10.5333333333333
R116_S1,2019-04-26 13:30:00,14,29.0714285714286
R116_S2,2019-04-26 13:30:00,18,15.0540540540541
R131_S1,2019-04-26 13:30:00,9,11.2105263157895
R131_S2,2019-04-26 13:30:00,132,31.1396226415094
R131_SM82,2019-04-26 13:30:00,174,26.3610315186246
R131_SM83,2019-04-26 13:30:00,210,37.947619047619
R133_S2,2019-04-26 13:30:00,52,11.2115384615385
R133_S4,2019-04-26 13:30:00,50,31.86
R134_S1,2019-04-26 13:30:00,45,17.7816091954023
R134_S2,2019-04-26 13:30:00,52,13.3663366336634
R135_S1,2019-04-26 13:30:00,22,14.4
R135_S2,2019-04-26 13:30:00,42,16.4352941176471
R141_S1,2019-04-26 13:30:00,8,23.0625
R141_S2,2019-04-26 13:30:00,1,0.666666666666667
R142_S1,2019-04-26 13:30:00,30,14.6271186440678
R142_S2,2019-04-26 13:30:00,146,15.9964664310954
R154_S1,2019-04-26 13:30:00,7,20.0
R001_SM1,2019-04-26 13:45:00,156,24.5416666666667
R001_SM2,2019-04-26 13:45:00,28,24.2857142857143
R001_SM3,2019-04-26 13:45:00,42,14.8452380952381
R002_S1,2019-04-26 13:45:00,38,12.6052631578947
R002_S2,2019-04-26 13:45:00,13,5.76923076923077
R002_S4,2019-04-26 13:45:00,60,16.65
R002_S5,2019-04-26 13:45:00,144,16.8333333333333
R003_SM7,2019-04-26 13:45:00,142,30.1859649122807
R003_SM8,2019-04-26 13:45:00,66,10.530303030303
R003_SM9,2019-04-26 13:45:00,60,14.0083333333333
R028_S1,2019-04-26 13:45:00,72,18.2916666666667
R028_S2,2019-04-26 13:45:00,3,0.0
R028_S3,2019-04-26 13:45:00,65,43.7846153846154
R029_S1,2019-04-26 13:45:00,25,20.5
R029_S2,2019-04-26 13:45:00,40,21.7160493827161
R030_S2,2019-04-26 13:45:00,82,26.5243902439024
R031_S1,2019-04-26 13:45:00,45,15.047619047619
R031_S2,2019-04-26 13:45:00,39,16.1780821917808
R032_S2,2019-04-26 13:45:00,27,10.1296296296296
R032_SM46,2019-04-26 13:45:00,19,12.3421052631579
R069_S1,2019-04-26 13:45:00,38,31.6315789473684
R069_S4,2019-04-26 13:45:00,180,18.0972222222222
R069_SM67,2019-04-26 13:45:00,138,20.7028985507246
R071_S2,2019-04-26 13:45:00,98,103.744897959184
R074_S1,2019-04-26 13:45:00,7,3.71428571428571
R074_S3,2019-04-26 13:45:00,37,12.6533333333333
R077_S2,2019-04-26 13:45:00,26,16.2075471698113
R085_S1,2019-04-26 13:45:00,50,9.34
R085_S2,2019-04-26 13:45:00,35,8.94285714285714
R116_S1,2019-04-26 13:45:00,16,22.28125
R116_S2,2019-04-26 13:45:00,26,17.3584905660377
R131_S1,2019-04-26 13:45:00,8,13.0625
R131_S2,2019-04-26 13:45:00,151,29.5808580858086
R131_SM82,2019-04-26 13:45:00,193,24.0466321243523
R131_SM83,2019-04-26 13:45:00,191,38.9083769633508
R133_S2,2019-04-26 13:45:00,42,10.7142857142857
R133_S4,2019-04-26 13:45:00,36,23.3888888888889
R134_S1,2019-04-26 13:45:00,57,16.6228070175439
R134_S2,2019-04-26 13:45:00,41,12.2409638554217
R135_S1,2019-04-26 13:45:00,21,16.047619047619
R135_S2,2019-04-26 13:45:00,33,15.4545454545455
R141_S1,2019-04-26 13:45:00,4,22.625
R141_S2,2019-04-26 13:45:00,1,1.0
R142_S1,2019-04-26 13:45:00,22,11.5813953488372
R142_S2,2019-04-26 13:45:00,143,14.0791366906475
R154_S1,2019-04-26 13:45:00,17,11.1764705882353
R001_SM1,2019-04-26 14:00:00,156,26.3099041533546
R001_SM2,2019-04-26 14:00:00,28,22.8392857142857
R001_SM3,2019-04-26 14:00:00,42,15.3764705882353
R002_S1,2019-04-26 14:00:00,30,8.9
R002_S2,2019-04-26 14:00:00,4,3.75
R002_S4,2019-04-26 14:00:00,106,20.4339622641509
R002_S5,2019-04-26 14:00:00,148,21.5405405405405
R003_SM7,2019-04-26 14:00:00,132,29.1401515151515
R003_SM8,2019-04-26 14:00:00,59,11.2352941176471
R003_SM9,2019-04-26 14:00:00,64,13.0
R028_S1,2019-04-26 14:00:00,73,18.2328767123288
R028_S2,2019-04-26 14:00:00,3,23.3333333333333
R028_S3,2019-04-26 14:00:00,82,43.4512195121951
R029_S1,2019-04-26 14:00:00,24,19.6458333333333
R029_S2,2019-04-26 14:00:00,37,25.2133333333333
R030_S2,2019-04-26 14:00:00,78,27.8974358974359
R031_S1,2019-04-26 14:00:00,36,19.0579710144928
R031_S2,2019-04-26 14:00:00,15,18.2413793103448
R032_S2,2019-04-26 14:00:00,27,10.2037037037037
R032_SM46,2019-04-26 14:00:00,12,12.7916666666667
R069_S1,2019-04-26 14:00:00,44,29.5795454545455
R069_S4,2019-04-26 14:00:00,187,18.672
R069_SM67,2019-04-26 14:00:00,131,21.3931297709924
R071_S2,2019-04-26 14:00:00,108,108.557603686636
R074_S1,2019-04-26 14:00:00,8,4.25
R074_S3,2019-04-26 14:00:00,46,13.304347826087
R077_S2,2019-04-26 14:00:00,24,14.6666666666667
R085_S1,2019-04-26 14:00:00,50,8.88
R085_S2,2019-04-26 14:00:00,36,11.3888888888889
R092_S1,2019-04-26 14:00:00,1,8.0
R116_S1,2019-04-26 14:00:00,16,29.3939393939394
R116_S2,2019-04-26 14:00:00,25,19.8
R131_S1,2019-04-26 14:00:00,6,7.91666666666667
R131_S2,2019-04-26 14:00:00,140,31.7402135231317
R131_SM82,2019-04-26 14:00:00,179,26.3128491620112
R131_SM83,2019-04-26 14:00:00,210,38.3071428571429
R133_S2,2019-04-26 14:00:00,47,11.4255319148936
R133_S4,2019-04-26 14:00:00,44,16.0681818181818
R134_S1,2019-04-26 14:00:00,46,15.8915662650602
R134_S2,2019-04-26 14:00:00,46,17.4819277108434
R135_S1,2019-04-26 14:00:00,29,17.1525423728814
R135_S2,2019-04-26 14:00:00,37,12.9189189189189
R141_S1,2019-04-26 14:00:00,6,29.0
R141_S2,2019-04-26 14:00:00,3,10.1428571428571
R142_S1,2019-04-26 14:00:00,37,13.0428571428571
R142_S2,2019-04-26 14:00:00,173,15.3250773993808
R154_S1,2019-04-26 14:00:00,12,12.1666666666667
R001_SM1,2019-04-26 14:15:00,159,25.9498432601881
R001_SM2,2019-04-26 14:15:00,28,17.9824561403509
R001_SM3,2019-04-26 14:15:00,39,17.0126582278481
R002_S1,2019-04-26 14:15:00,32,10.28125
R002_S2,2019-04-26 14:15:00,5,13.0
R002_S4,2019-04-26 14:15:00,64,19.0
R002_S5,2019-04-26 14:15:00,113,20.9734513274336
R003_SM7,2019-04-26 14:15:00,130,29.7394636015326
R003_SM8,2019-04-26 14:15:00,73,10.0748299319728
R003_SM9,2019-04-26 14:15:00,56,14.2566371681416
R028_S1,2019-04-26 14:15:00,80,16.65
R028_S2,2019-04-26 14:15:00,5,3.2
R028_S3,2019-04-26 14:15:00,66,37.4393939393939
R029_S1,2019-04-26 14:15:00,28,18.2982456140351
R029_S2,2019-04-26 14:15:00,47,23.3789473684211
R030_S2,2019-04-26 14:15:00,86,31.5232558139535
R031_S1,2019-04-26 14:15:00,46,16.5977011494253
R031_S2,2019-04-26 14:15:00,28,17.7333333333333
R032_S2,2019-04-26 14:15:00,29,10.7586206896552
R032_SM46,2019-04-26 14:15:00,16,12.3939393939394
R069_S1,2019-04-26 14:15:00,33,26.1363636363636
R069_S4,2019-04-26 14:15:00,173,17.0749279538905
R069_SM67,2019-04-26 14:15:00,135,20.5222222222222
R071_S2,2019-04-26 14:15:00,82,106.957575757576
R074_S1,2019-04-26 14:15:00,8,3.375
R074_S3,2019-04-26 14:15:00,36,12.9722222222222
R077_S2,2019-04-26 14:15:00,32,13.625
R085_S1,2019-04-26 14:15:00,57,10.6315789473684
R085_S2,2019-04-26 14:15:00,32,8.71875
