id1,id2,dist
R003_SM8,R071_S2,1285.1405578
R003_SM8,R074_S2,375.60235236
R003_SM8,R074_S1,419.68407231
R003_SM8,R077_S2,863.39062991
R003_SM8,R126_S1,1466.91188512
R003_SM8,R131_S1,902.01420725
R003_SM8,R131_SM82,869.69445546
R003_SM8,R126_S2,1475.89228031
R003_SM8,R131_S2,875.00738931
R003_SM8,R141_S1,780.39204645
R003_SM8,R141_S2,792.29299213
R003_SM8,R142_S2,1245.71228707
R003_SM8,R142_S1,1254.14342761
R003_SM8,R135_S2,868.45702283
R003_SM8,R003_SM9,52.75664921
R003_SM8,R003_SM8,0.0
R003_SM8,R116_S1,1142.96035337
R003_SM8,R135_S1,878.33205121
R001_SM1,R029_S1,1084.51307774
R001_SM1,R029_S2,1073.65049927
R001_SM1,R030_S1,1120.3407923
R001_SM1,R030_S2,1088.30805451
R001_SM1,R031_S1,1184.02940883
R001_SM1,R031_S2,1234.81474273
R001_SM1,R032_S1,838.19115206
R001_SM1,R092_S1,1331.76413132
R001_SM1,R131_SM83,964.22545944
R001_SM1,R133_S2,168.79663304
R001_SM1,R133_S4,202.74819575
R001_SM1,R134_S1,195.57917899
R001_SM1,R134_S2,194.46597884
R001_SM1,R154_S2,419.59373106
R001_SM1,R154_S1,423.29027694
R001_SM1,R085_S2,850.03391872
R001_SM1,R116_S2,402.57991566
R001_SM1,R085_S1,891.36527629
R001_SM1,R028_S1,887.40516664
R001_SM1,R028_S2,912.40229932
R001_SM1,R028_S3,918.46314972
R001_SM1,R032_S2,864.05765467
R001_SM1,R032_SM46,825.55568941
R001_SM1,R069_S1,879.1455063999999
R001_SM1,R069_S4,903.47493863
R001_SM1,R069_SM67,901.05328228
R001_SM1,R069_S3,952.45490358
R001_SM1,R071_S1,523.98058917
R001_SM1,R074_S3,555.23645667
R001_SM1,R071_S2,540.97862405
R001_SM1,R074_S2,554.18077075
R001_SM1,R074_S1,543.97471494
R001_SM1,R077_S2,944.87469411
R001_SM1,R126_S1,1221.2103339999999
R001_SM1,R131_S1,973.59174219
R001_SM1,R131_SM82,956.13366266
R001_SM1,R126_S2,1217.58945339
R001_SM1,R131_S2,953.78893067
R001_SM1,R141_S1,978.83488978
R001_SM1,R141_S2,981.75901856
R001_SM1,R142_S2,447.51333158
R001_SM1,R142_S1,456.71083259
R001_SM1,R001_SM2,20.70848941
R001_SM1,R001_SM3,39.00903662
R001_SM1,R002_S1,442.00414622
R001_SM1,R135_S2,250.78605322
R001_SM1,R003_SM7,860.84079086
R001_SM1,R002_S2,439.43784133
R001_SM1,R002_S4,437.07425389
R001_SM1,R002_S5,422.15544924
R001_SM1,R003_SM6,801.83416197
R001_SM1,R003_SM9,799.67969793
R001_SM1,R003_SM8,798.21082687
R001_SM1,R001_SM1,0.0
R001_SM1,R116_S1,425.03010836
R001_SM1,R135_S1,288.93290193
R116_S1,R131_SM83,969.26664195
R116_S1,R133_S2,562.95675415
R116_S1,R133_S4,602.23550626
R116_S1,R134_S1,499.52235431
R116_S1,R134_S2,542.94128106
R116_S1,R154_S2,778.30584766
R116_S1,R154_S1,796.31365612
R116_S1,R116_S2,42.01999939
R116_S1,R126_S1,1543.81961936
R116_S1,R131_S1,962.13605487
R116_S1,R131_SM82,958.20606841
R116_S1,R126_S2,1535.77978176
R116_S1,R131_S2,952.3432726999999
R116_S1,R141_S1,1401.70249349
R116_S1,R141_S2,1404.13279073
R116_S1,R142_S2,323.44245363
R116_S1,R142_S1,301.22697972
R116_S1,R135_S2,276.03691985
R116_S1,R116_S1,0.0
R116_S1,R135_S1,274.30003401
R135_S1,R154_S2,707.59358707
R135_S1,R154_S1,712.21364046
R135_S1,R141_S1,1231.67442158
R135_S1,R141_S2,1236.18001393
R135_S1,R142_S2,502.89869949
R135_S1,R142_S1,493.83063959
R135_S1,R135_S2,38.74993141
R135_S1,R135_S1,0.0
